örlátur	1.000
hamingjusöm	1.000
ást	1.000
mjög jákvætt	1.000
elskan	0.990
ljómi	0.990
kát	0.990
líða vel	0.990
hamingjusamari	0.990
hamingjusamasta	0.990
ástríðufullur	0.990
blíðu	0.981
brosandi	0.981
æðislegur	0.980
faðma	0.980
stórkostlegur	0.979
brúðkaupsferð	0.979
elskandi líf	0.979
bjartsýnn	0.979
virtu	0.979
dásamlegt	0.971
Æðislegt	0.970
aðdáun	0.969
ævintýralegt	0.969
þakklátur	0.969
elskaðir	0.969
Afmælisdagur	0.969
glaðværð	0.969
samfelld	0.969
vellíðan	0.969
frábærlega	0.969
njóta ásta	0.969
áreiðanleg	0.969
fjölskylda	0.968
undursamlega	0.968
mjög jákvæð	0.967
innblásin	0.967
koss	0.967
sæmilega	0.963
líkar vel við	0.963
minningar	0.963
góðan dag	0.961
góðar fréttir	0.961
Til hamingju með það	0.960
hamingju	0.960
Sigurvegari	0.960
sjálfstraust	0.959
til hamingju	0.959
skilvirkur	0.959
glæsilega	0.959
jolly	0.959
hlátur	0.959
jákvæð	0.959
jákvæðni	0.959
fullnægt	0.959
bragðgóður	0.959
scrumptious	0.959
árangur	0.959
sætasta	0.959
hæfileika	0.959
ágæti	0.958
vináttu	0.958
gjafmildi	0.958
frábært	0.958
himinn	0.958
húmoristi	0.958
framleiðni	0.958
gefandi	0.958
aðlaðandi	0.955
applause	0.953
hvatti til	0.953
hagstæð	0.952
dágóður	0.950
lofað	0.950
ástúðlegur	0.949
cheery	0.949
Happyheart	0.949
nýsköpun	0.949
Lovee	0.949
friðartími	0.949
brosti	0.949
svo ánægð	0.949
vel	0.949
eymsli	0.949
sigraði	0.949
vinning	0.949
elskanlegur	0.948
verðlaun	0.948
skál	0.948
glæsilegur	0.948
dýrð	0.948
náðugur	0.948
ánægjulegt	0.948
hjörtu	0.948
elskandi	0.948
Partí	0.948
dafna	0.948
velmegandi	0.948
lúxus	0.947
stórkostlegt	0.947
bikarkeppni	0.947
Superman	0.945
Orka	0.944
bjartur	0.940
vegsama	0.940
hetja	0.940
sætt	0.940
skemmtilegt	0.939
samræma	0.939
blómstra	0.939
ánægður	0.939
ánægju	0.939
fjölskyldustund	0.939
hæfileikaríkur	0.939
mikill óvart	0.939
frábært traust	0.939
Frídagar	0.939
eftirminnilegt	0.939
furða	0.939
aðdráttarafl	0.938
góðvild	0.938
birtustig	0.938
tækifæri	0.938
karisma	0.938
karismatísk	0.938
heillaði	0.938
hressa	0.938
æsku	0.938
sköpunargáfu	0.938
ánægð	0.938
áhugi	0.938
frelsi	0.938
feginn	0.938
Gott	0.938
viðskiptavild	0.938
samfellda	0.938
heiðarleika	0.938
heiðraður	0.938
tilkomumikill	0.938
andleg	0.938
sigur	0.938
hrífandi	0.936
hressandi	0.936
rómantísk	0.936
bestu vinir	0.934
calmness	0.934
þægindi	0.932
Melodious	0.932
ferðast	0.931
vinast	0.930
nammi	0.930
spennandi	0.930
gott	0.930
heilsusamlegt	0.930
hagnaður	0.930
visku	0.930
skemmtunar	0.929
blessun	0.929
blessanir	0.929
vinir	0.929
hamingju dagur	0.929
bætir	0.929
undur	0.929
virtuoso	0.929
auðugur	0.927
Angelic	0.927
von	0.927
karnival	0.927
fagna	0.927
til hamingju með það	0.927
kurteis	0.927
sköpun	0.927
demöntum	0.927
Fiesta	0.927
hjartanlega	0.927
áhugavert	0.927
elskaði	0.927
Loveee	0.927
móðir	0.927
glæsileiki	0.927
þakkargjörð	0.927
velkomin	0.927
meistaraverk	0.926
heppnast	0.926
kudos	0.925
orku	0.923
Góðan daginn	0.922
góðgerðarstarf	0.920
svakalega	0.920
hunang	0.920
frelsari	0.920
nokkuð jákvætt	0.920
bætt	0.919
adornment	0.918
skemmta	0.918
bjartari	0.918
einlægur	0.918
gamanleikur	0.918
hugrökk	0.918
yndisleg	0.918
lýsandi	0.918
guðdómlega	0.918
álit	0.918
gaman	0.918
glamorous	0.918
góður	0.918
nýfætt	0.918
batna	0.918
smekkleg	0.918
hópvinna	0.918
dáðist	0.917
yndislegt	0.917
kostur	0.917
þakka	0.917
áreiðanleiki	0.917
awesomeness	0.917
trúverðug	0.917
bræður	0.917
grínisti	0.917
skapandi	0.917
kúra	0.917
tilfinningalegt	0.917
hreif	0.917
ferskleika	0.917
vingjarnlegur	0.917
gem	0.917
genteel	0.917
gott líf	0.917
vöxtur	0.917
vonir	0.917
greindur	0.917
heppni	0.917
milljónamæringur	0.917
nýtt	0.917
friðsælt	0.917
velmegun	0.917
íþrótta	0.917
zest	0.917
jubilee	0.916
minntist	0.916
systir	0.916
frelsandi	0.915
versla	0.915
vaxa	0.914
felicity	0.913
styrkingu	0.913
meðmæli	0.912
áreiðanlegt	0.912
chum	0.911
tilboði	0.911
bæta	0.911
Gourmet	0.911
ofurhetja	0.910
adorn	0.910
vel metið	0.910
blessuð	0.910
notalegt	0.910
demantur	0.910
góðar stundir	0.910
sælgæti	0.910
sjálfsævisöguleg	0.909
kvenkyns	0.909
afþreyingu	0.909
skilning	0.908
dóttir	0.908
einlægni	0.908
ferskur	0.908
gallant	0.908
knúsa	0.908
gleðilegt	0.908
lifesaver	0.908
söngleikur	0.908
súrefni	0.908
pyjama	0.908
hvolpur	0.908
virt	0.908
stjörnuljós	0.908
þess virði	0.908
hvíld	0.907
félagslegur	0.907
náð	0.906
samkynhneigð	0.906
agreeable	0.906
engill	0.906
gagn	0.906
hrósa	0.906
kavíar	0.906
jól	0.906
huggandi	0.906
kúraður	0.906
hvatning	0.906
þekki	0.906
blómgun	0.906
gallantry	0.906
gleeful	0.906
tignarlegt	0.906
gamansamur	0.906
vitsmunalegum	0.906
hlæja	0.906
lofar	0.906
verðlaunin	0.906
stoltur	0.906
snjalla	0.906
bros	0.906
sólarljós	0.906
sætindi	0.906
fjölhæfur	0.906
lýsa upp	0.905
perla	0.905
resplendent	0.905
á móti	0.905
hugsað	0.904
ávinningur	0.903
reminisce	0.903
sanngjarnt	0.902
friðsamlega	0.901
grandiose	0.900
Serenity	0.900
Ferðast	0.900
áhrifamikill	0.899
dýrmætur	0.899
samkomulagi	0.898
ástúð	0.898
betra	0.898
vinna saman	0.898
útskrifast	0.898
Grand	0.898
nýtt líf	0.898
frumleika	0.898
öruggt	0.898
spennt	0.898
velkominn	0.898
afrek	0.896
listaverk	0.896
sjálfstæði	0.896
ókeypis	0.896
gleði	0.896
guðdómleika	0.896
menntun	0.896
auðga	0.896
ávöxtur	0.896
uppfyllt	0.896
gaming	0.896
sátt	0.896
heiður	0.896
trygg	0.896
Hádegismatur	0.896
í meðallagi jákvætt	0.896
launakostnaður	0.896
perky	0.896
persónuleika	0.896
vinsældir	0.896
gæði	0.896
afþreyingar	0.896
glæsilegt	0.896
sykur	0.896
SATT	0.896
Victoria	0.896
útsýni	0.896
dyggð	0.896
whiz	0.896
dans	0.894
leikskóla	0.894
áætlanagerð	0.894
hættuspil	0.893
beaming	0.892
bræðralag	0.892
fiðrildi	0.892
besta	0.892
fjörugur	0.892
endurreist	0.892
brosir	0.892
björt	0.890
meistari	0.890
stækkun	0.890
myndarlegur	0.890
Heroic	0.890
húmor	0.890
sálufélagi	0.890
íþróttamennsku	0.890
bangsi	0.890
virtuous	0.890
óvart	0.888
fjör	0.888
besties	0.888
töfrandi	0.888
heilbrigt	0.888
doting	0.888
skemmtikraftur	0.888
trúr	0.888
framtíð	0.888
vörur	0.888
leikvöllur	0.888
prinsinn	0.888
tillaga	0.888
geislandi	0.888
traust	0.888
unaður	0.888
Valentine	0.888
sjálfboðaliði	0.888
sjávarströnd	0.887
giggling	0.886
adoring	0.885
þakklæti	0.885
ekta	0.885
fjara	0.885
fegurð	0.885
fæðing	0.885
morgunmat	0.885
súkkulaði	0.885
flott	0.885
dansa	0.885
frumkvöðull	0.885
óskað	0.885
vistfræðileg	0.885
áhugasamir	0.885
uppáhalds	0.885
frjósemi	0.885
fyrirgefa	0.885
grandeur	0.885
grin	0.885
heiðurs	0.885
sjálfstæð	0.885
hollusta	0.885
luscious	0.885
prinsessa	0.885
Verð	0.885
skínandi	0.885
glansandi	0.885
syngja	0.885
sparkly	0.885
stílhrein	0.885
sólskin	0.885
superstar	0.885
sigraður	0.884
charmer	0.882
elskhugi	0.881
fullkomnun	0.881
gjöf	0.880
afmæli	0.880
baka	0.880
hugrakkur	0.880
kæru	0.880
áreiðanlegur	0.880
nýjungar	0.880
hádegismatur	0.880
rúmgóð	0.880
supermodel	0.880
opinberun	0.879
tryggt	0.878
boon	0.878
cleverness	0.878
