iko	0.991
babban	0.974
shugaban	0.973
shugaban kasa	0.972
superpower	0.972
lashe	0.972
ilmi	0.971
kyaftin	0.966
giant	0.963
masterful	0.960
Mabuwayi	0.958
jagoran	0.954
shugaban kujera	0.953
kwamishinan	0.949
Zakara	0.945
daular	0.944
girman	0.943
masu sana'a	0.943
jami'in kulawa	0.942
Hidimar	0.939
talented	0.938
jure	0.937
da iko	0.935
kammala	0.934
gwamnan	0.934
mai kulawa	0.933
sansanin soja	0.933
patriotic	0.933
overlord	0.932
commander	0.931
highness	0.931
mai nasara	0.930
mafi rinjaye	0.930
superman	0.929
awesomeness	0.927
babbar	0.925
gwaninta	0.925
billionaire	0.923
mai kaifin baki	0.923
matsananciyar amana	0.922
gigantic	0.921
dan kasuwa	0.920
mai shi	0.920
mai daraja	0.919
diplomasiyya	0.918
mastermind	0.918
jakadan	0.917
Diamonds	0.917
jarumi	0.915
da kyau	0.915
dandana	0.914
wanda ba zai iya rinjayewa ba	0.914
darektan	0.912
heroic	0.912
'yancin kai	0.911
wrestler	0.911
mulkin	0.910
genie	0.908
farkon	0.907
yiwu	0.907
kwamandan	0.906
inganci	0.906
extravaganza	0.906
gwamnati	0.906
majestic	0.906
'yanci	0.905
perfectionist	0.905
juyin juya halin	0.904
shimmering	0.904
'yan sanda	0.898
extraordinaire	0.898
heroism	0.898
ubangiji	0.898
trump	0.898
hallara	0.898
warden	0.898
clairvoyant	0.897
Gwamna	0.897
karfi	0.897
adalci	0.897
shari'a	0.897
manajan	0.897
medalist	0.897
willpower	0.897
Zaka	0.896
fice	0.896
superhuman	0.895
zartarwa	0.894
heroics	0.894
superhero	0.893
sarki	0.892
madalla	0.891
colonel	0.890
sabuwar al'ada	0.890
daraja	0.889
warship	0.889
goddess	0.888
chancellor	0.887
exterminator	0.887
max	0.887
kursiyin	0.887
nasara	0.886
mulki	0.886
Tsarki ya tabbata	0.886
allah	0.886
yan kishin kasa	0.886
malami	0.885
sarauta	0.885
patrolman	0.884
a kowane wuri	0.884
blockbuster	0.883
bequest	0.882
freehold	0.882
ba tare da nunawa ba	0.882
takaddama	0.881
rashi	0.880
superstar	0.880
ƙarfin hali	0.879
iyawa	0.879
revving	0.879
ƙarfin zuciya	0.877
jami'in	0.877
ƙwarai	0.877
protagonist	0.877
shelar	0.876
energize	0.875
enterprising	0.875
mai goyon baya	0.875
abin dogara	0.875
unrelenting	0.875
girman kai	0.873
mai kula	0.873
mutunci	0.873
nuke	0.873
outdo	0.873
prospectus	0.873
mai zaman kansa	0.872
gallantry	0.871
shela	0.871
makamai	0.870
mulkin mallaka	0.870
godlike	0.870
masarauta	0.870
positivity	0.870
yariman	0.870
muhimmanci	0.869
armada	0.868
asali	0.868
jami'in diflomasiyya	0.868
makamashi	0.868
mahaifar gida	0.868
ingenuity	0.868
magnate	0.868
batutuwa	0.868
gladiator	0.866
ikon iko	0.866
samo asali	0.866
headmaster	0.865
wahayi	0.865
Mogul	0.865
Developer	0.864
dexterity	0.864
janareta	0.864
outsmart	0.864
fifiko	0.864
virtuoso	0.863
dictator	0.862
rector	0.862
unstoppable	0.862
masu arziki	0.862
mai gasa	0.861
handler	0.861
rashin mutuwa	0.861
overbearing	0.861
takeover	0.861
mai hikima	0.861
gudanarwa	0.860
jigo	0.860
Sarauniya	0.860
mafi girma	0.858
mai gida	0.858
ƙarfi	0.858
alamar rahama	0.858
abin sha'awa	0.858
dabarun	0.858
ba tare da tsoro ba	0.858
dũkiya	0.858
sassauci	0.857
alƙali	0.857
patriarchal	0.857
peaked	0.857
predominance	0.857
proactive	0.857
yawan aiki	0.857
ci nasara	0.857
haihuwa	0.856
mahalicci	0.856
tabbatacce	0.855
siyasa	0.855
admin	0.854
analyzer	0.854
kudaden shiga	0.854
Behemoth	0.853
inganta	0.853
general	0.853
babban dogara	0.853
tsafi	0.853
indestructible	0.853
aminci	0.852
legion	0.852
luckiest	0.852
quality	0.852
makaranta	0.852
koyar	0.852
masculinity	0.851
kungiyar	0.851
a dukan duniya	0.851
augmentation	0.850
miliya	0.850
ƙawa	0.850
umurnin	0.849
deft	0.849
feat	0.849
maestro	0.849
master	0.849
chivalry	0.848
babban abu	0.848
shawo kan	0.848
patriotism	0.848
smarty	0.848
admiral	0.847
mai kirkiro	0.847
rigoro	0.847
forecaster	0.846
shiryawa	0.846
manly	0.846
upscale	0.846
yaki	0.845
celebratory	0.845
kasafin kudi	0.845
sakon	0.845
sophisticated	0.845
zest	0.845
wildly	0.843
yanke shawarar	0.843
wanda aka fara	0.843
matrimony	0.843
mai mallakar	0.843
purveyor	0.843
maras yarda	0.843
aristocracy	0.842
dukiya	0.842
bisa doka	0.842
Ƙasashen	0.842
transcendental	0.842
doctorate	0.841
halalci	0.841
dictatorial	0.840
ka'idodi	0.840
wayewa	0.839
dominance	0.839
musamman tabbatacce	0.839
impenetrable	0.839
rashin rinjaye	0.839
conglomerate	0.838
samurai	0.838
samun digiri	0.837
ultimatum	0.837
victoria	0.837
dan sanda	0.836
coronation	0.836
aikin injiniya	0.836
kimiyya	0.836
kera	0.836
majalisar dattijai	0.836
fascinci	0.835
damar	0.833
gine-gine	0.833
hawan hawan	0.833
gaskantawa	0.833
falala	0.833
zaba	0.833
heroine	0.833
irreplaceable	0.833
alhakin	0.833
lush	0.833
official	0.833
manufofin	0.833
prowess	0.833
pundit	0.833
wakiltar	0.833
Sergeant	0.833
da karfi	0.833
kare	0.832
salvage	0.832
makamin	0.831
ban mamaki	0.830
brilliance	0.830
epic	0.830
indomitable	0.830
manufacturer	0.830
missiles	0.830
ravishing	0.830
Jamhuriyar	0.830
shapely	0.830
winnings	0.830
infinitely	0.829
brigade	0.828
unbeaten	0.828
ƙarawa	0.827
Dynamic	0.827
entitle	0.827
kudade	0.827
Farawa	0.827
supernova	0.827
nagarta	0.827
tutor	0.826
sanarwa	0.825
adrenaline	0.825
juyin halitta	0.825
exorbitant	0.825
sosai tabbatacce	0.825
inshora	0.825
fasaha	0.825
undefeated	0.825
martaba	0.824
uba	0.824
amintacce	0.824
impeccable	0.824
yalwa	0.824
mai tsaro	0.824
juyin juya hali	0.824
sturdy	0.824
mai koyarwa	0.824
transcendent	0.824
mai kyau	0.822
sami	0.822
ladyship	0.822
izni	0.821
mai tsaron gida	0.821
tasiri	0.821
al'umma	0.821
tsaro	0.821
justifiable	0.821
optimistic	0.821
sultan	0.821
knack	0.820
whiz	0.820
ganewar asali	0.819
marshal	0.819
glittering	0.818
banmamaki	0.818
mayor	0.818
resuscitate	0.818
tada	0.817
mai talla	0.817
tsarin mulki	0.817
commando	0.817
shawarwari	0.817
daukaka	0.817
arfafa	0.817
ɗaukakawa	0.817
mafarauci	0.817
outrank	0.817
stout	0.817
captivating	0.816
Kotuna	0.816
mai tambayoyi	0.816
agility	0.815
izini	0.815
kerawa	0.815
tsira	0.815
adadi	0.815
nifty	0.815
resistant	0.815
tamer	0.815
amnesty	0.814
likitan zuciya	0.814
lovemaking	0.814
yan jarirai	0.814
gamsarwa	0.814
durability	0.813
matatar	0.812
hau	0.812
filin yaki	0.812
mai binciken	0.812
mu'ujiza	0.812
overhanging	0.812
aristocrat	0.811
basira	0.811
cannon	0.811
yan wasa	0.811
gaba gaba	0.811
gunslinger	0.811
sabuwar na'ura	0.811
main	0.811
abin tunawa	0.811
psychical	0.811
titan	0.811
kyakkyawa	0.810
armament	0.810
nishaɗi	0.810
gwani	0.810
wutapower	0.810
Hardy	0.810
prefect	0.809
hakikanin	0.809
stimulating	0.809
mamayewa	0.808
dokokin	0.808
Mafi kyau	0.808
sire	0.808
farin ciki	0.807
bokan	0.806
taron jama'a	0.806
iyaye	0.806
keen	0.806
management	0.806
rantsuwa	0.806
nazarin	0.806
infinity	0.805
sojojin	0.804
masana'antu	0.804
dan takarar	0.804
tsararwa	0.804
ƙwarewa	0.804
fadar sarki	0.804
mai ceto	0.804
jawabai	0.803
accelerant	0.802
lauya	0.802
da gaske	0.802
fascin	0.802
mashahuri	0.802
Mai gudanarwa	0.802
majagaba	0.802
sexy	0.802
Sheriff	0.802
stockbroker	0.802
upbeat	0.802
darajar	0.802
jin kai	0.801
resilient	0.801
kwayoyin	0.800
Almasihu	0.800
yanke hukunci	0.800
forming	0.800
inaugurate	0.800
ceto	0.800
mãsu haƙuri	0.800
dashing	0.799
quicken	0.799
manufa	0.798
gado	0.798
babban birnin kasar	0.798
kamfanin	0.798
gasar	0.798
dimokra] iyya	0.798
ba a yi ba	0.798
emblematic	0.798
babbar sha'awa	0.798
pharaoh	0.798
progenitor	0.798
mai ban mamaki	0.798
Vitals	0.798
wily	0.798
aglow	0.797
fabulous	0.797
kotun	0.797
dace	0.796
waye	0.796
juriya	0.796
aljanna	0.796
annabci	0.796
mai gabatar da kara	0.796
mamaki	0.795
sifa	0.795
Battalion	0.795
burin	0.795
wa'azi	0.795
farashin	0.795
titanic	0.795
manyan bindigogi	0.794
sojan doki	0.794
gratify	0.794
likita	0.793
felicity	0.793
sa'a	0.793
tabbata	0.793
unforgiving	0.793
makarantar kimiyya	0.792
banker	0.792
Barista	0.792
gina	0.792
zuciya	0.792
abuta	0.792
aiwatar	0.792
extraterrestrial	0.792
guerrilla	0.792
mai aiki tukuru	0.792
shigarwa cikin farji	0.792
firaministan	0.792
voluptuous	0.792
mai aiki	0.791
mai saka jari	0.791
mai gani	0.791
sarrafawa	0.791
passkey	0.791
mai haske	0.791
Acquisitions	0.790
ma'aikata	0.790
inimitable	0.790
masanin kimiyya	0.790
blitz	0.789
