مفجع	0.969
الحداد	0.969
مأساوي	0.961
محرقة	0.953
انتحاري	0.941
بؤس	0.938
قتل رحيم	0.927
الثكل	0.922
الحزن	0.922
قاتلة - مهلك	0.922
ثاكل	0.920
دمار	0.917
الموت	0.915
انتحار	0.912
مأساة	0.906
مات	0.906
كرب	0.902
سكرة	0.900
مميت	0.898
ولادة جنين ميت	0.891
متوفى	0.891
مدمر	0.875
اغتصاب	0.875
وفاة	0.875
مرضية	0.864
صلب	0.859
مكتئب	0.859
جرحي	0.859
فظاعة	0.859
تنفيذ	0.859
التخلي عن	0.859
الجثة	0.853
اضطهاد	0.844
جنازة	0.844
مرعب	0.844
اليأس	0.844
معاناة	0.844
تعاسة	0.839
أعرج	0.836
إراقة الدماء	0.836
مذبحة	0.833
يتألمون	0.833
لا يطاق	0.830
مولود ميت	0.830
عذاب	0.828
مستعبد	0.828
مرضي	0.828
العجز	0.828
أهوال	0.828
بتر	0.828
يباد	0.828
إجهاض	0.824
جوع	0.819
بالفشل	0.812
مجاعة	0.812
مضطرب	0.812
قسوة	0.812
حزنت	0.812
للأسف	0.812
وجع القلب	0.812
دموي	0.806
برد قارص	0.804
وحشية	0.804
خباثة	0.803
دمر	0.797
مروع	0.797
هلك	0.797
قتل	0.797
السرقوم ورم خبيث	0.797
ميت	0.797
مشنقة	0.797
شريحة	0.797
ثلاجة الموتى	0.797
اغتيال	0.797
سرطان الدم	0.797
ابتلى	0.789
بخيبة أمل	0.788
بكاء	0.781
إرهاب	0.781
ورم	0.781
حسرة	0.781
تدنيس	0.781
الروح المعنوية	0.781
أعدم من غير محاكمة	0.773
الشعور بالوحدة	0.766
مقبرة	0.766
فقراء	0.766
تعذيب	0.766
الإجهاض	0.766
مريضة	0.766
تعزية	0.766
نكبة	0.766
تقطيع الأوصال	0.766
محكوم	0.766
خشية	0.766
القاتل	0.766
هاجع	0.758
إدانة	0.754
تعيس	0.750
يأس	0.750
نزف	0.750
جائحة	0.750
هزم	0.750
يوم القيامة	0.750
يبكي	0.750
اللعن	0.750
إرهابي	0.750
سفاح القربى	0.750
اختطاف	0.750
نادم	0.750
مضايقة	0.744
منفى	0.742
سحيق	0.742
جهنمي	0.738
إبادة	0.736
قاتل	0.734
ذبح	0.734
زلزال	0.734
يتيم	0.734
موصوم	0.734
ضرب	0.734
فظيع	0.734
على نحو بائس	0.734
مشرحة	0.734
كارثي	0.734
حرب	0.734
تدمير	0.734
بلا مأوى	0.734
فاتر	0.729
لسوء الحظ	0.727
نفور	0.727
مفعم	0.722
مهزول	0.719
ضمور	0.719
شل	0.719
خجلان	0.719
جذام	0.719
بعنف	0.719
الإحباط	0.719
بكت	0.719
ويل	0.719
رعب	0.719
عديم الشفقة	0.719
مفقود	0.719
الم	0.719
زوال	0.717
ناقم	0.712
غث	0.712
عنف	0.712
تمزقها	0.710
سرطان	0.703
ضحية	0.703
معاقبة	0.703
ينقرض	0.703
الانهيار	0.703
مسلخ	0.703
غير إنساني	0.703
تفكيك	0.703
خانق	0.703
عربة الموتى	0.703
عضال	0.703
مدفون	0.703
مشلول	0.703
تشويه	0.703
مهروس	0.703
عزل	0.703
مدمع	0.703
تخلى	0.703
obit	0.703
lifesucks	0.700
الجحيم	0.700
طاحن	0.698
أرملة	0.697
إبعاد	0.697
خرب	0.697
اختفت	0.695
النازحين	0.691
فقر	0.690
خيانة	0.688
مهجور	0.688
تكية	0.688
لئيم	0.688
اطلاق الرصاص	0.688
طعنة	0.688
مثير للشفقة	0.688
وحيد للأبد	0.688
مرض عقلي	0.688
صورة زائفة	0.688
وباء	0.688
الدموع تنهمر	0.688
الأرمل	0.688
طرفية	0.688
مهمل	0.688
الندم	0.688
مسجون	0.688
مؤذ	0.688
ميئوس منه	0.688
خسارة	0.688
إقالة	0.686
عزلة	0.685
ضائقة	0.685
خطف	0.682
نزيف	0.673
مخيف	0.672
منبوذ	0.672
نعي	0.672
معاق	0.672
سم	0.672
ناقص النمو مخفق	0.672
ملطخ بالدم	0.672
انتقص	0.672
عويل	0.672
حاقد	0.672
البائس	0.672
ردئ	0.672
استخف	0.672
يعاقب	0.672
حرمان	0.672
شر	0.672
نعش	0.672
يرثى له	0.672
يائس	0.672
مسمم	0.667
جلاد	0.667
بلا جسد	0.660
خراب	0.656
خطر	0.656
دمعه	0.656
غزر	0.656
التباكي	0.656
تباكى	0.656
فسد	0.656
اكرهه	0.656
شلل الأطفال	0.656
شقاء	0.656
تابوت	0.656
شيطاني	0.656
جثة	0.653
الضرب	0.652
يأسف	0.652
جبانة	0.652
كارثة	0.641
محزن	0.641
سجن	0.641
سام	0.641
حالة طوارئ	0.641
محفوف بالمخاطر	0.641
سيى	0.641
مبتلي	0.641
كراهية	0.641
نهاية	0.641
طرد الارواح الشريرة	0.641
غرق	0.641
عدم المساواة	0.641
العقم	0.641
فشل	0.641
كفن	0.641
ذهان	0.638
مرثاة	0.636
خائب الامل	0.636
فزع	0.636
متعب	0.634
ضريح	0.630
كآبة	0.625
بائس	0.625
شلل	0.625
ملعون	0.625
هدم	0.625
يندم	0.625
ضعف جنسى	0.625
إنهاء	0.625
لا يذلل	0.625
إساءة	0.625
طاغية	0.625
مخيب للامال	0.625
انفصام فى الشخصية	0.625
غير مرغوب	0.625
ضائع	0.625
مرير	0.625
بعد الوفاة	0.625
المحطمة	0.625
طلاق	0.623
لا إنساني	0.623
حزن	0.621
إحراق جثث الموتى	0.621
مأزق	0.621
هجر	0.621
قنبلة	0.621
لا ترحم	0.612
تعفن الدم	0.611
مصاب	0.609
جرح	0.609
مذنب	0.609
لا يمكن إصلاحه	0.609
التضحيات	0.609
طغت	0.609
مذم	0.609
نطح	0.609
مخجل	0.609
بخوف	0.609
عديم القيمة	0.609
كافر	0.609
تحطيم	0.609
قبح	0.609
إخضاع	0.609
هزيمة	0.609
قيد	0.609
يخيب	0.609
ازدرائي	0.609
القابعين	0.609
انفصل	0.609
إدمان الكحول	0.609
مستبعد	0.609
الساحق	0.609
مفلس	0.609
وحده	0.600
الجمرة الخبيثة	0.600
عار	0.594
طمس	0.594
فراغ	0.594
عاجز	0.594
ثأر	0.594
ندم	0.594
السجن	0.594
تعازي	0.594
فوضى	0.594
شيطان	0.594
هاوية	0.594
ملوث	0.594
لا يقبل المساومة	0.594
مكسور	0.594
المذنب	0.594
سوف	0.594
عنيف	0.594
جعجع	0.594
خيبة الامل	0.594
أسر	0.594
سقوط	0.594
شوق	0.594
سرداب	0.594
استشهاد	0.594
